#X		#Y		#Wave		#Intensity
-32.276064	-22.300417	1944.279297	-0.000041
-32.276064	-22.300417	1943.253906	0.000394
-32.276064	-22.300417	1942.228516	-0.000403
-32.276064	-22.300417	1941.203125	0.001153
-32.276064	-22.300417	1940.177734	0.001678
-32.276064	-22.300417	1939.152344	0.000463
-32.276064	-22.300417	1938.126953	0.000439
-32.276064	-22.300417	1937.101563	0.000835
-32.276064	-22.300417	1936.074219	0.000812
-32.276064	-22.300417	1935.048828	-0.000145
-32.276064	-22.300417	1934.021484	0.000766
-32.276064	-22.300417	1932.996094	-0.000030
-32.276064	-22.300417	1931.968750	-0.000117
-32.276064	-22.300417	1930.941406	0.000310
-32.276064	-22.300417	1929.914063	-0.000131
-32.276064	-22.300417	1928.886719	0.000875
-32.276064	-22.300417	1927.859375	0.000595
-32.276064	-22.300417	1926.832031	0.000636
-32.276064	-22.300417	1925.802734	0.001353
-32.276064	-22.300417	1924.775391	0.000398
-32.276064	-22.300417	1923.748047	0.000278
-32.276064	-22.300417	1922.718750	0.000577
-32.276064	-22.300417	1921.689453	0.001421
-32.276064	-22.300417	1920.660156	0.001269
-32.276064	-22.300417	1919.632813	0.000893
-32.276064	-22.300417	1918.603516	0.000100
-32.276064	-22.300417	1917.574219	-0.000565
-32.276064	-22.300417	1916.542969	-0.000331
-32.276064	-22.300417	1915.513672	0.001507
-32.276064	-22.300417	1914.484375	0.000650
-32.276064	-22.300417	1913.453125	-0.000592
-32.276064	-22.300417	1912.423828	-0.000646
-32.276064	-22.300417	1911.392578	0.000325
-32.276064	-22.300417	1910.363281	0.000238
-32.276064	-22.300417	1909.332031	-0.000778
-32.276064	-22.300417	1908.300781	0.000224
-32.276064	-22.300417	1907.269531	0.001067
-32.276064	-22.300417	1906.238281	0.000339
-32.276064	-22.300417	1905.207031	0.000380
-32.276064	-22.300417	1904.173828	0.002247
-32.276064	-22.300417	1903.142578	0.000527
-32.276064	-22.300417	1902.111328	0.000728
-32.276064	-22.300417	1901.078125	0.000545
-32.276064	-22.300417	1900.046875	0.000171
-32.276064	-22.300417	1899.013672	0.001683
-32.276064	-22.300417	1897.980469	-0.000738
-32.276064	-22.300417	1896.947266	0.001350
-32.276064	-22.300417	1895.914063	0.001071
-32.276064	-22.300417	1894.880859	0.000409
-32.276064	-22.300417	1893.847656	0.001185
-32.276064	-22.300417	1892.814453	0.000395
-32.276064	-22.300417	1891.779297	0.000980
-32.276064	-22.300417	1890.746094	0.001053
-32.276064	-22.300417	1889.710938	0.000008
-32.276064	-22.300417	1888.675781	0.000433
-32.276064	-22.300417	1887.642578	0.000506
-32.276064	-22.300417	1886.607422	0.000962
-32.276064	-22.300417	1885.572266	0.000205
-32.276064	-22.300417	1884.537109	-0.000041
-32.276064	-22.300417	1883.501953	0.000001
-32.276064	-22.300417	1882.464844	-0.000532
-32.276064	-22.300417	1881.429688	-0.000108
-32.276064	-22.300417	1880.394531	-0.000163
-32.276064	-22.300417	1879.357422	0.000580
-32.276064	-22.300417	1878.322266	0.001099
-32.276064	-22.300417	1877.285156	-0.000071
-32.276064	-22.300417	1876.248047	0.001755
-32.276064	-22.300417	1875.210938	-0.000243
-32.276064	-22.300417	1874.173828	-0.000393
-32.276064	-22.300417	1873.136719	0.000795
-32.276064	-22.300417	1872.099609	0.001537
-32.276064	-22.300417	1871.062500	0.000336
-32.276064	-22.300417	1870.023438	-0.000068
-32.276064	-22.300417	1868.986328	-0.000250
-32.276064	-22.300417	1867.947266	0.000301
-32.276064	-22.300417	1866.910156	0.000946
-32.276064	-22.300417	1865.871094	0.000701
-32.276064	-22.300417	1864.832031	0.000106
-32.276064	-22.300417	1863.792969	-0.000807
-32.276064	-22.300417	1862.753906	-0.000765
-32.276064	-22.300417	1861.714844	-0.000724
-32.276064	-22.300417	1860.675781	-0.000778
-32.276064	-22.300417	1859.636719	-0.000514
-32.276064	-22.300417	1858.595703	-0.000314
-32.276064	-22.300417	1857.556641	0.000140
-32.276064	-22.300417	1856.515625	0.000245
-32.276064	-22.300417	1855.474609	0.000985
-32.276064	-22.300417	1854.435547	0.000867
-32.276064	-22.300417	1853.394531	0.001416
-32.276064	-22.300417	1852.353516	-0.000257
-32.276064	-22.300417	1851.312500	0.000927
-32.276064	-22.300417	1850.271484	0.002078
-32.276064	-22.300417	1849.228516	-0.000355
-32.276064	-22.300417	1848.187500	0.000574
-32.276064	-22.300417	1847.146484	0.001408
-32.276064	-22.300417	1846.103516	0.001195
-32.276064	-22.300417	1845.060547	0.001426
-32.276064	-22.300417	1844.019531	0.001562
-32.276064	-22.300417	1842.976563	0.000748
-32.276064	-22.300417	1841.933594	-0.000225
-32.276064	-22.300417	1840.890625	-0.000564
-32.276064	-22.300417	1839.847656	-0.001061
-32.276064	-22.300417	1838.802734	-0.000354
-32.276064	-22.300417	1837.759766	0.001048
-32.276064	-22.300417	1836.716797	-0.000747
-32.276064	-22.300417	1835.671875	-0.000294
-32.276064	-22.300417	1834.628906	0.000665
-32.276064	-22.300417	1833.583984	0.000453
-32.276064	-22.300417	1832.539063	0.000304
-32.276064	-22.300417	1831.494141	-0.000414
-32.276064	-22.300417	1830.449219	0.000481
-32.276064	-22.300417	1829.404297	0.000175
-32.276064	-22.300417	1828.359375	-0.000005
-32.276064	-22.300417	1827.314453	0.000036
-32.276064	-22.300417	1826.267578	-0.000397
-32.276064	-22.300417	1825.222656	-0.000387
-32.276064	-22.300417	1824.175781	0.000317
-32.276064	-22.300417	1823.130859	0.000453
-32.276064	-22.300417	1822.083984	0.000084
-32.276064	-22.300417	1821.037109	0.000125
-32.276064	-22.300417	1819.990234	0.000671
-32.276064	-22.300417	1818.943359	0.000775
-32.276064	-22.300417	1817.896484	-0.000446
-32.276064	-22.300417	1816.849609	0.000068
-32.276064	-22.300417	1815.800781	0.000078
-32.276064	-22.300417	1814.753906	-0.000196
-32.276064	-22.300417	1813.705078	-0.000092
-32.276064	-22.300417	1812.658203	0.000674
-32.276064	-22.300417	1811.609375	-0.000167
-32.276064	-22.300417	1810.560547	0.001323
-32.276064	-22.300417	1809.511719	0.000262
-32.276064	-22.300417	1808.462891	-0.001429
-32.276064	-22.300417	1807.414063	-0.000129
-32.276064	-22.300417	1806.365234	0.000637
-32.276064	-22.300417	1805.314453	-0.000235
-32.276064	-22.300417	1804.265625	0.000530
-32.276064	-22.300417	1803.214844	-0.000939
-32.276064	-22.300417	1802.166016	-0.000143
-32.276064	-22.300417	1801.115234	0.000433
-32.276064	-22.300417	1800.064453	-0.000784
-32.276064	-22.300417	1799.013672	-0.000648
-32.276064	-22.300417	1797.962891	-0.001708
-32.276064	-22.300417	1796.912109	-0.000786
-32.276064	-22.300417	1795.861328	0.000607
-32.276064	-22.300417	1794.810547	0.000051
-32.276064	-22.300417	1793.757813	-0.000380
-32.276064	-22.300417	1792.707031	-0.000276
-32.276064	-22.300417	1791.654297	-0.000800
-32.276064	-22.300417	1790.603516	0.000372
-32.276064	-22.300417	1789.550781	-0.001094
-32.276064	-22.300417	1788.498047	-0.001084
-32.276064	-22.300417	1787.445313	-0.000635
-32.276064	-22.300417	1786.392578	-0.000311
-32.276064	-22.300417	1785.339844	-0.000835
-32.276064	-22.300417	1784.285156	-0.000197
-32.276064	-22.300417	1783.232422	-0.000344
-32.276064	-22.300417	1782.177734	-0.001056
-32.276064	-22.300417	1781.125000	-0.000168
-32.276064	-22.300417	1780.070313	0.000280
-32.276064	-22.300417	1779.015625	0.001293
-32.276064	-22.300417	1777.962891	0.000707
-32.276064	-22.300417	1776.908203	-0.000286
-32.276064	-22.300417	1775.851563	0.001478
-32.276064	-22.300417	1774.796875	0.000673
-32.276064	-22.300417	1773.742188	-0.000381
-32.276064	-22.300417	1772.687500	0.000098
-32.276064	-22.300417	1771.630859	0.000108
-32.276064	-22.300417	1770.576172	0.000118
-32.276064	-22.300417	1769.519531	-0.000123
-32.276064	-22.300417	1768.462891	-0.000144
-32.276064	-22.300417	1767.406250	-0.000103
-32.276064	-22.300417	1766.349609	0.000094
-32.276064	-22.300417	1765.292969	0.001198
-32.276064	-22.300417	1764.236328	-0.000293
-32.276064	-22.300417	1763.179688	0.000530
-32.276064	-22.300417	1762.123047	0.000633
-32.276064	-22.300417	1761.064453	-0.000138
-32.276064	-22.300417	1760.005859	-0.000191
-32.276064	-22.300417	1758.949219	0.000912
-32.276064	-22.300417	1757.890625	-0.000171
-32.276064	-22.300417	1756.832031	0.000120
-32.276064	-22.300417	1755.773438	0.000629
-32.276064	-22.300417	1754.714844	0.001357
-32.276064	-22.300417	1753.656250	0.000368
-32.276064	-22.300417	1752.597656	-0.000558
-32.276064	-22.300417	1751.537109	0.000169
-32.276064	-22.300417	1750.478516	0.001146
-32.276064	-22.300417	1749.417969	0.001685
-32.276064	-22.300417	1748.359375	0.000604
-32.276064	-22.300417	1747.298828	-0.000259
-32.276064	-22.300417	1746.238281	0.000935
-32.276064	-22.300417	1745.177734	0.000571
-32.276064	-22.300417	1744.117188	0.000300
-32.276064	-22.300417	1743.056641	-0.000188
-32.276064	-22.300417	1741.996094	0.000974
-32.276064	-22.300417	1740.933594	-0.000075
-32.276064	-22.300417	1739.873047	0.000433
-32.276064	-22.300417	1738.810547	0.000163
-32.276064	-22.300417	1737.750000	-0.000045
-32.276064	-22.300417	1736.687500	0.000463
-32.276064	-22.300417	1735.625000	0.000068
-32.276064	-22.300417	1734.562500	0.000327
-32.276064	-22.300417	1733.500000	-0.000844
-32.276064	-22.300417	1732.437500	-0.000026
-32.276064	-22.300417	1731.375000	0.000357
-32.276064	-22.300417	1730.310547	0.000646
-32.276064	-22.300417	1729.248047	0.000376
-32.276064	-22.300417	1728.183594	0.001691
-32.276064	-22.300417	1727.119141	0.000489
-32.276064	-22.300417	1726.056641	0.000127
-32.276064	-22.300417	1724.992188	-0.000267
-32.276064	-22.300417	1723.927734	-0.000505
-32.276064	-22.300417	1722.863281	-0.000464
-32.276064	-22.300417	1721.798828	-0.000516
-32.276064	-22.300417	1720.732422	-0.000785
-32.276064	-22.300417	1719.667969	-0.000341
-32.276064	-22.300417	1718.601563	-0.000362
-32.276064	-22.300417	1717.537109	-0.000538
-32.276064	-22.300417	1716.470703	-0.000187
-32.276064	-22.300417	1715.404297	0.000133
-32.276064	-22.300417	1714.339844	-0.001437
-32.276064	-22.300417	1713.273438	-0.001179
-32.276064	-22.300417	1712.205078	0.000287
-32.276064	-22.300417	1711.138672	0.000824
